id,question,answer,explanation,category,tags,source,note
TF-L-001,消防法上の危険物について、「消防法上の危険物とは、火災時に煙を出す物質をいう。」は正しい。,×,誤り。煙を出すかどうかは消防法上の危険物の定義ではない、消防法上の危険物は、消防法別表第一の品名欄に掲げる物品で、同表の区分に応じた性状を有するものをいう、すべての可燃物や液体可燃物が危険物になるわけではない。,法令・制度,TF-L-001;L-001;LAW-001;危険物の定義;消防法上の危険物の定義;基礎,消防法 別表第一（https://laws.e-gov.go.jp/law/323AC1000000186）,公開前確認待ち
TF-L-200,危険物施設の法令違反等に対する行政上の措置として、あり得るものについて、「施設名を自由に変更できるだけである。」は正しい。,×,誤り。施設名変更だけの問題ではない、危険物施設が法令に適合しない場合などには、使用停止命令などの行政上の措置が行われる場合がある。,法令・制度,TF-L-200;L-044;LAW-060;行政措置;命令・許可取消し・使用停止;標準,消防法：命令・使用停止等,公開前確認待ち
TF-L-201,製造所等が法令上の基準に適合しない場合の措置として、あり得るものについて、「使用停止命令などの行政措置」は正しい。,○,正しい。製造所等が法令に適合しない場合などには、使用停止命令などの行政上の措置が行われる場合がある。,法令・制度,TF-L-201;L-064;LAW-060;行政措置;命令・許可取消し・使用停止;標準,消防法：行政措置,公開前確認待ち
TF-L-202,危険物に関する法令の説明として、最も適切なものについて、「指定数量、製造所等、危険物取扱者制度は、いずれも危険物の安全な取扱いに関係する。」は正しい。,○,正しい。指定数量、製造所等、危険物取扱者制度はいずれも危険物の安全な取扱い、貯蔵、管理に関係する法令上の重要論点である。,法令・制度,TF-L-202;L-045;LAW-061;総合問題;法令分野の複合・ひっかけ問題;標準,危険物法令総合,公開前確認待ち
TF-L-203,危険物施設に関する説明について、「製造所等とは、危険物取扱者試験の問題用紙だけをいう。」は正しい。,×,誤り。試験問題用紙ではない、製造所等は、製造所、貯蔵所、取扱所の総称で、給油取扱所は取扱所、屋外タンク貯蔵所は貯蔵所である。,法令・制度,TF-L-203;L-065;LAW-061;総合問題;法令分野の複合・ひっかけ問題;標準,危険物法令総合,公開前確認待ち
TF-L-204,「危険物法令に関する説明として、誤っているものはどれか。」という問いに対して、「指定数量は危険物ごとに定められている。」を選ぶのは正しい。,×,正しい。乙種第4類免状で取り扱えるのは第4類危険物であり、すべての類の危険物を取り扱えるわけではない。,法令・制度,TF-L-204;L-085;LAW-061;総合問題;法令分野の複合・ひっかけ問題;標準,危険物法令総合,公開前確認待ち
TF-L-205,危険物法令の説明について、「施設の許可、取扱者の資格、指定数量はそれぞれ別の論点である。」は正しい。,○,正しい。危険物法令では、施設の許可、取扱者の資格、指定数量などを別々の論点として整理する必要がある。,法令・制度,TF-L-205;L-110;LAW-061;総合問題;法令分野の複合・ひっかけ問題;標準,危険物法令総合,公開前確認待ち
TF-L-206,危険物法令の学習で、特に区別すべき組合せとして適切なものについて、「標識の大きさと食品表示」は正しい。,×,誤り。食品表示とは別である、製造所等の許可は施設に関する制度、危険物取扱者免状は人の資格に関する制度であり、区別して理解する必要がある。,法令・制度,TF-L-206;L-130;LAW-061;総合問題;法令分野の複合・ひっかけ問題;標準,危険物法令総合,公開前確認待ち
TF-L-207,危険物法令の全体像として、最も適切なものについて、「施設区分と危険物の類別は完全に同じものである。」は正しい。,×,誤り。施設区分と危険物類別は別である、危険物法令では、指定数量、製造所等の施設区分、危険物取扱者免状、保安管理制度を分けて理解することが重要である。,法令・制度,TF-L-207;L-150;LAW-061;総合問題;法令分野の複合・ひっかけ問題;標準,危険物法令総合,公開前確認待ち
TF-L-208,「法令分野の整理として誤っているものはどれか。」という問いに対して、「製造所等には貯蔵所や取扱所が含まれる。」を選ぶのは正しい。,×,正しい。危険物取扱者免状は人の資格であり、施設そのものの設置許可ではない。,法令・制度,TF-L-208;L-190;LAW-061;総合問題;法令分野の複合・ひっかけ問題;標準,危険物法令総合,公開前確認待ち
TF-L-209,法令分野で『人に関する制度』として最も適切なものについて、「屋内貯蔵所と給油取扱所」は正しい。,×,誤り。施設区分である、危険物取扱者免状と保安講習は、人や資格・教育に関する制度である。,法令・制度,TF-L-209;L-210;LAW-061;総合問題;法令分野の複合・ひっかけ問題;標準,危険物法令総合,公開前確認待ち
TF-L-210,法令分野の整理について、「施設区分、指定数量、資格制度、保安管理を分けて整理する。」は正しい。,○,正しい。危険物法令では、施設区分、指定数量、資格制度、保安管理を分けて整理する必要がある。,法令・制度,TF-L-210;L-230;LAW-061;総合問題;法令分野の複合・ひっかけ問題;標準,危険物法令総合,公開前確認待ち
TF-L-211,法令分野で『施設の安全確保』に直接関係する組合せについて、「水溶性・pH・濃度」は正しい。,×,誤り。化学分野の語である、設置許可、完成検査、定期点検はいずれも施設の安全確保に関係する。,法令・制度,TF-L-211;L-231;LAW-061;総合問題;法令分野の複合・ひっかけ問題;標準,危険物法令総合,公開前確認待ち
TF-PC-001,燃焼が起こるために必要な三要素の組合せについて、「可燃物・水・窒素」は正しい。,×,誤り。水と窒素は燃焼を成立させる要素ではない、燃焼には、可燃物、酸素供給源、点火源が必要である、消火では、これらのいずれかを取り除くことが基本になる。,物性・化学,TF-PC-001;PC-001;PC-001;燃焼;燃焼の三要素;基礎,基礎的な物理学及び基礎的な化学：燃焼の基礎,公開前確認待ち
TF-PC-002,燃焼の三要素から点火源を取り除くことによる効果について、「燃焼の成立を防ぎやすくなる。」は正しい。,○,正しい。燃焼には可燃物、酸素供給源、点火源が必要である。,物性・化学,TF-PC-002;PC-055;PC-001;燃焼;燃焼の三要素;基礎,基礎的な物理学及び基礎的な化学：燃焼,公開前確認待ち
TF-PC-003,燃焼の成立に必要な要素として、正しい組合せについて、「指定数量・保有空地・受験票」は正しい。,×,誤り。法令や試験の語である、燃焼には、可燃物、酸素供給源、点火源が必要である。,物性・化学,TF-PC-003;PC-098;PC-001;燃焼;燃焼の三要素;基礎,基礎的な物理学及び基礎的な化学：燃焼,公開前確認待ち
TF-PC-004,燃焼の連鎖反応について、「水に溶ける速さだけを表す反応である。」は正しい。,×,誤り。溶解速度ではない、燃焼の連鎖反応は、燃焼が継続する過程に関係する考え方である、抑制消火はこの連鎖反応を抑えることに関係する。,物性・化学,TF-PC-004;PC-058;PC-002;燃焼;燃焼の継続・連鎖反応の考え方;標準,基礎的な物理学及び基礎的な化学：燃焼,公開前確認待ち
TF-PC-005,燃焼の連鎖反応を断つことと関係が深い消火の考え方について、「抑制消火」は正しい。,○,正しい。燃焼の連鎖反応を抑える消火は抑制消火である。,物性・化学,TF-PC-005;PC-113;PC-002;燃焼;燃焼の継続・連鎖反応の考え方;標準,基礎的な物理学及び基礎的な化学：燃焼,公開前確認待ち
TF-PC-006,不完全燃焼について、「酸素が不足しているときに起こりやすく、一酸化炭素などを発生することがある。」は正しい。,○,正しい。不完全燃焼は酸素不足の状態で起こりやすく、一酸化炭素やすすを生じることがある、一酸化炭素は有毒である。,物性・化学,TF-PC-006;PC-002;PC-003;燃焼;完全燃焼と不完全燃焼;基礎,基礎的な物理学及び基礎的な化学：燃焼,公開前確認待ち
TF-PC-007,不完全燃焼で発生しやすい有毒な気体として代表的なものについて、「窒素」は正しい。,×,誤り。空気中に多い気体である、不完全燃焼では一酸化炭素が発生しやすく、有毒である。,物性・化学,TF-PC-007;PC-114;PC-003;燃焼;完全燃焼・不完全燃焼;基礎,基礎的な物理学及び基礎的な化学：燃焼,公開前確認待ち
